timestamp,plant_age_days,temp_sensor_c,humidity_sensor_pct,pressure_hpa,lux_bh1750,soil_sensor_pct,solar_radiation_wm2,wind_speed_ms,rain_6h_mm,pump_on,volume_mL
2026-05-25 08:01:00,30,31.98,64.6748,1009.78162,403.33331,65.0,356.0,2.76,0.0,0,0.0
2026-05-25 08:06:00,30,32.05,64.81836,1009.76794,381.66666,64.84,356.0,2.78,0.0,0,0.0
2026-05-25 08:11:00,30,32.18,64.55664,1009.74469,376.66666,64.78,356.0,2.81,0.0,0,0.0
2026-05-25 08:16:00,30,31.93,64.09863,1009.66779,358.33331,64.49,356.0,2.84,0.0,1,65.16
2026-05-25 08:21:00,30,32.14,64.3291,1009.60791,365.83331,76.3,356.0,2.87,0.0,0,0.0
2026-05-25 08:26:00,30,32.08,63.93945,1009.78143,382.5,76.32,356.0,2.89,0.0,0,0.0
2026-05-25 08:31:00,30,31.9,63.8584,1009.84735,412.49997,76.31,356.0,2.92,0.0,0,0.0
2026-05-25 08:36:00,30,31.97,63.67773,1009.78357,453.33331,76.28,356.0,2.94,0.0,0,0.0
2026-05-25 08:41:00,30,31.88,64.87207,1009.6897,507.49997,76.29,356.0,2.97,0.0,0,0.0
2026-05-25 08:46:00,30,32.08,63.54883,1009.73242,560.0,76.28,356.0,2.99,0.0,0,0.0
2026-05-25 08:51:00,30,32.49,62.7998,1009.78674,589.16663,76.31,356.0,3.02,0.0,0,0.0
2026-05-25 08:56:00,30,32.44,62.17773,1009.76392,660.83331,76.26,556.0,3.04,0.0,0,0.0
2026-05-25 09:01:00,30,32.87,60.8252,1009.80023,689.16663,76.12,556.0,3.07,0.0,0,0.0
2026-05-25 09:06:00,30,32.87,61.00391,1009.87073,681.66663,76.15,556.0,3.09,0.0,0,0.0
2026-05-25 09:11:00,30,33.01,63.01855,1009.92377,721.66663,76.17,556.0,3.11,0.0,0,0.0
2026-05-25 09:16:00,30,33.24,60.85156,1010.13422,664.16663,76.1,556.0,3.13,0.0,0,0.0
2026-05-25 09:21:00,30,33.03,61.58594,1010.21045,602.5,76.15,556.0,3.15,0.0,0,0.0
2026-05-25 09:26:00,30,33.26,61.51562,1010.35669,448.33331,75.94,556.0,3.17,0.0,0,0.0
2026-05-25 09:31:00,30,32.99,61.66992,1010.34784,464.16666,75.9,556.0,3.19,0.0,0,0.0
2026-05-25 09:36:00,30,33.2,61.15918,1010.35437,385.83331,75.92,556.0,3.21,0.0,0,0.0
2026-05-25 09:41:00,30,33.32,60.72656,1010.28925,463.33331,75.86,556.0,3.23,0.0,0,0.0
2026-05-25 09:46:00,30,33.43,60.71973,1010.20044,618.33331,75.83,556.0,3.25,0.0,0,0.0
2026-05-25 09:51:00,30,33.93,60.44922,1010.03662,789.99994,75.82,556.0,3.27,0.0,0,0.0
2026-05-25 09:56:00,30,34.34,58.84863,1009.85876,898.33331,75.78,756.0,3.29,0.0,0,0.0
2026-05-25 10:01:00,30,34.54,56.7373,1009.81439,951.66663,75.74,756.0,3.3,0.0,0,0.0
2026-05-25 10:06:00,30,34.32,56.69824,1009.91522,874.99994,75.7,756.0,3.32,0.0,0,0.0
2026-05-25 10:11:00,30,34.34,58.16309,1010.01959,867.49994,75.66,756.0,3.33,0.0,0,0.0
2026-05-25 10:16:00,30,34.22,57.49609,1010.0083,934.99994,75.62,756.0,3.35,0.0,0,0.0
2026-05-25 10:21:00,30,34.96,57.73535,1010.10242,1057.5,75.58,756.0,3.36,0.0,0,0.0
2026-05-25 10:26:00,30,35.36,57.14258,1010.15704,1090.83325,75.2,756.0,3.38,0.0,0,0.0
2026-05-25 10:31:00,30,34.8,57.99707,1010.0636,804.16663,75.17,756.0,3.39,0.0,0,0.0
2026-05-25 10:36:00,30,34.6,58.39941,1010.05157,760.83331,75.18,756.0,3.4,0.0,0,0.0
2026-05-25 10:41:00,30,34.08,60.06445,1010.11688,811.66663,75.05,756.0,3.41,0.0,0,0.0
2026-05-25 10:46:00,30,34.46,58.62988,1010.05603,1045.0,74.93,756.0,3.42,0.0,0,0.0
2026-05-25 10:51:00,30,35.52,56.05664,1010.11377,1297.5,74.81,756.0,3.43,0.0,0,0.0
2026-05-25 10:56:00,30,35.73,55.16797,1009.94897,1185.0,74.69,889.0,3.44,0.0,0,0.0
2026-05-25 11:01:00,30,35.09,57.01855,1009.6792,1088.33325,74.57,889.0,3.45,0.0,0,0.0
2026-05-25 11:06:00,30,35.35,56.39746,1009.72351,1043.33325,74.45,889.0,3.46,0.0,0,0.0
2026-05-25 11:11:00,30,35.53,56.02344,1009.57642,988.33331,74.36,889.0,3.47,0.0,0,0.0
2026-05-25 11:16:00,30,34.9,57.69434,1009.38654,846.66663,74.27,889.0,3.47,0.0,0,0.0
2026-05-25 11:21:00,30,35.13,56.84375,1009.30798,1104.16663,74.18,889.0,3.48,0.0,0,0.0
2026-05-25 11:26:00,30,35.31,56.61816,1009.18799,1057.5,74.09,889.0,3.48,0.0,0,0.0
2026-05-25 11:31:00,30,35.18,56.59082,1009.02466,981.66663,74.0,889.0,3.49,0.0,0,0.0
2026-05-25 11:36:00,30,35.1,56.7373,1009.07892,808.33331,73.91,889.0,3.49,0.0,0,0.0
2026-05-25 11:41:00,30,34.87,57.83594,1008.9917,720.83331,73.82,889.0,3.49,0.0,0,0.0
2026-05-25 11:46:00,30,34.57,58.59766,1008.83234,702.5,73.73,889.0,3.5,0.0,0,0.0
2026-05-25 11:51:00,30,34.23,60.63379,1008.77271,536.66663,73.64,889.0,3.5,0.0,0,0.0
2026-05-25 11:56:00,30,34.12,61.50781,1008.68079,680.83331,73.55,511.0,3.5,0.0,0,0.0
2026-05-25 12:01:00,30,34.2,60.73145,1008.71155,488.33331,73.46,511.0,3.5,0.0,0,0.0
2026-05-25 12:06:00,30,34.04,61.49805,1008.62622,358.33331,73.37,511.0,3.5,0.0,0,0.0
2026-05-25 12:11:00,30,33.8,62.35156,1008.52185,366.66666,73.28,511.0,3.5,0.0,0,0.0
2026-05-25 12:16:00,30,33.9,62.78027,1008.45062,314.16666,73.19,511.0,3.5,0.0,0,0.0
2026-05-25 12:21:00,30,33.52,63.82715,1008.35376,199.16666,73.1,511.0,3.49,0.0,0,0.0
2026-05-25 12:26:00,30,33.06,66.42676,1008.2182,266.66666,73.01,511.0,3.49,0.0,0,0.0
2026-05-25 12:31:00,30,33.0,66.34082,1008.19342,198.33333,72.92,511.0,3.49,0.0,0,0.0
2026-05-25 12:36:00,30,32.98,66.39355,1008.08234,291.66666,72.83,511.0,3.48,0.0,0,0.0
2026-05-25 12:41:00,30,33.06,66.22559,1007.9422,364.16666,72.78,511.0,3.48,0.0,0,0.0
2026-05-25 12:46:00,30,32.98,66.67188,1007.82587,396.66666,72.73,511.0,3.47,0.0,0,0.0
2026-05-25 12:51:00,30,32.85,66.67773,1007.82349,469.99997,72.68,511.0,3.46,0.0,0,0.0
2026-05-25 12:56:00,30,32.97,67.20898,1007.71295,587.5,72.63,444.0,3.46,0.0,0,0.0
2026-05-25 13:01:00,30,33.28,65.87598,1007.54749,755.0,72.58,444.0,3.45,0.0,0,0.0
2026-05-25 13:06:00,30,33.4,65.52441,1007.44751,837.49994,72.26,444.0,3.44,0.0,0,0.0
2026-05-25 13:11:00,30,33.43,65.11426,1007.40112,930.83331,72.2,444.0,3.43,0.0,0,0.0
2026-05-25 13:16:00,30,33.48,65.07715,1007.32697,891.66663,72.11,444.0,3.42,0.0,0,0.0
2026-05-25 13:21:00,30,33.56,64.49316,1007.28992,969.99994,72.05,444.0,3.41,0.0,0,0.0
2026-05-25 13:26:00,30,33.89,63.00391,1007.11322,1025.83325,71.01,444.0,3.4,0.0,0,0.0
2026-05-25 13:31:00,30,34.14,62.2168,1007.04126,1086.66663,71.84,444.0,3.38,0.0,0,0.0
2026-05-25 13:36:00,30,34.8,60.49512,1006.89185,1113.33325,71.75,444.0,3.37,0.0,0,0.0
2026-05-25 13:41:00,30,34.52,60.04199,1006.8053,1035.83325,71.71,444.0,3.36,0.0,0,0.0
2026-05-25 13:46:00,30,34.66,60.27441,1006.74469,1041.66663,71.57,444.0,3.34,0.0,0,0.0
2026-05-25 13:51:00,30,35.06,59.80957,1006.43756,1149.16663,71.48,444.0,3.33,0.0,0,0.0
2026-05-25 13:56:00,30,35.18,58.70898,1006.29388,1329.16663,71.35,511.0,3.31,0.0,0,0.0
2026-05-25 14:01:00,30,35.45,57.2998,1006.2132,1467.5,71.3,511.0,3.3,0.0,0,0.0
2026-05-25 14:06:00,30,35.2,57.84375,1006.05438,1393.33325,71.2,511.0,3.28,0.0,0,0.0
2026-05-25 14:11:00,30,35.53,57.16406,1005.90002,1325.0,71.12,511.0,3.26,0.0,0,0.0
2026-05-25 14:16:00,30,35.55,56.8291,1005.88251,1170.83325,71.04,511.0,3.24,0.0,0,0.0
2026-05-25 14:21:00,30,35.79,56.48438,1006.04053,903.33331,70.96,511.0,3.22,0.0,0,0.0
2026-05-25 14:26:00,30,35.38,57.31445,1006.06201,690.0,70.83,511.0,3.21,0.0,0,0.0
2026-05-25 14:31:00,30,35.14,56.51855,1005.9046,688.33331,70.77,511.0,3.19,0.0,0,0.0
2026-05-25 14:36:00,30,35.25,56.80176,1005.9267,714.16663,70.72,511.0,3.17,0.0,0,0.0
2026-05-25 14:41:00,30,35.04,57.76758,1005.84155,735.83331,70.67,511.0,3.14,0.0,0,0.0
2026-05-25 14:46:00,30,35.12,57.49609,1005.73346,555.0,70.62,511.0,3.12,0.0,0,0.0
2026-05-25 14:51:00,30,35.03,58.49805,1005.69189,450.83331,70.4,511.0,3.1,0.0,0,0.0
2026-05-25 14:56:00,30,34.88,58.0752,1005.52673,332.5,69.93,378.0,3.08,0.0,0,0.0
2026-05-25 15:01:00,30,34.65,59.03516,1005.54846,253.33333,69.89,378.0,3.06,0.0,0,0.0
2026-05-25 15:06:00,30,34.63,59.03418,1005.64203,181.66666,69.84,378.0,3.03,0.0,0,0.0
2026-05-25 15:11:00,30,34.68,59.37793,1005.56049,146.66666,69.81,378.0,3.01,0.0,0,0.0
2026-05-25 15:16:00,30,34.38,59.46191,1005.51202,102.49999,69.75,378.0,2.98,0.0,0,0.0
2026-05-25 15:21:00,30,34.2,60.13574,1005.6322,90.83333,69.7,378.0,2.96,0.0,0,0.0
2026-05-25 15:26:00,30,34.11,62.20312,1005.56519,129.16666,69.62,378.0,2.93,0.0,0,0.0
2026-05-25 15:31:00,30,34.15,61.44434,1005.49921,146.66666,69.43,378.0,2.91,0.0,0,0.0
2026-05-25 15:36:00,30,34.11,61.28223,1005.45673,130.0,69.36,378.0,2.88,0.0,0,0.0
2026-05-25 15:41:00,30,34.08,61.96289,1005.49878,116.66666,69.2,378.0,2.85,0.0,0,0.0
2026-05-25 15:46:00,30,34.05,61.59863,1005.45721,123.33333,68.9,378.0,2.83,0.0,0,0.0
2026-05-25 15:51:00,30,34.07,61.78125,1005.40015,177.5,68.64,378.0,2.8,0.0,0,0.0
2026-05-25 15:56:00,30,34.08,61.50293,1005.34283,191.66666,57.0,311.0,2.77,0.0,0,0.0
2026-05-25 16:01:00,30,34.1,61.63867,1005.29517,171.66666,56.86,311.0,2.74,0.0,0,0.0
2026-05-25 16:06:00,30,34.19,61.61816,1005.33362,192.49998,56.87,311.0,2.72,0.0,0,0.0
2026-05-25 16:11:00,30,34.14,61.45312,1005.44458,203.33333,56.71,311.0,2.69,0.0,0,0.0
2026-05-25 16:16:00,30,34.16,61.88184,1005.40515,238.33333,56.78,311.0,2.66,0.0,0,0.0
2026-05-25 16:21:00,30,34.42,60.97559,1005.45563,237.49998,56.5,311.0,2.63,0.0,0,0.0
2026-05-25 16:26:00,30,34.48,62.11816,1005.59705,228.33333,56.42,311.0,2.6,0.0,1,57.56
2026-05-25 16:31:00,30,34.38,61.25,1005.59357,216.66666,68.7,311.0,2.57,0.0,0,0.0
2026-05-25 16:36:00,30,34.27,61.5498,1005.64014,239.99998,68.66,311.0,2.54,0.0,0,0.0
2026-05-25 16:41:00,30,34.25,61.76172,1005.67206,203.33333,68.9,311.0,2.51,0.0,0,0.0
2026-05-25 16:46:00,30,34.18,60.52637,1005.71533,194.99998,68.82,311.0,2.48,0.0,0,0.0
2026-05-25 16:51:00,30,34.09,60.79492,1005.8136,218.33333,68.74,311.0,2.44,0.0,0,0.0
2026-05-25 16:56:00,30,34.01,61.54883,1005.82233,224.99998,68.66,267.0,2.41,0.0,0,0.0
2026-05-25 17:01:00,30,33.93,61.39258,1005.80701,214.16666,68.58,267.0,2.38,0.0,0,0.0
2026-05-25 17:06:00,30,33.96,61.42969,1005.7392,169.16666,68.5,267.0,2.35,0.0,0,0.0
2026-05-25 17:11:00,30,34.08,61.19824,1005.67468,247.49998,68.42,267.0,2.32,0.0,0,0.0
2026-05-25 17:16:00,30,34.21,62.5293,1005.69562,282.5,68.34,267.0,2.29,0.0,0,0.0
2026-05-25 17:21:00,30,34.21,61.39551,1005.69458,315.83331,68.26,267.0,2.25,0.0,0,0.0
2026-05-25 17:26:00,30,34.45,60.66309,1005.65533,305.83331,68.18,267.0,2.22,0.0,0,0.0
2026-05-25 17:31:00,30,34.39,60.50977,1005.59515,304.16666,68.61,267.0,2.19,0.0,0,0.0
2026-05-25 17:36:00,30,34.38,60.77832,1005.53406,261.66666,68.61,267.0,2.16,0.0,0,0.0
2026-05-25 17:41:00,30,34.09,62.6709,1005.51404,199.99998,68.48,267.0,2.12,0.0,0,0.0
2026-05-25 17:46:00,30,35.53,51.90137,1003.1731,199.16666,68.48,356.0,2.09,0.0,0,0.0
2026-05-25 17:51:00,30,35.31,52.41992,1003.23358,204.16666,68.48,356.0,2.06,0.0,0,0.0
2026-05-25 17:56:00,30,35.26,52.72949,1003.24005,160.83333,68.48,111.0,2.03,0.0,0,0.0
2026-05-25 18:01:00,30,35.09,53.23047,1003.23419,122.49999,68.48,111.0,1.0,0.0,0,0.0
2026-05-25 18:06:00,30,35.18,53.17285,1003.28857,90.0,68.05,111.0,1.01,0.0,0,0.0
2026-05-25 18:11:00,30,35.04,53.49512,1003.34344,61.66666,68.04,111.0,1.02,0.0,0,0.0
2026-05-25 18:16:00,30,34.84,54.00098,1003.42407,40.83333,68.08,111.0,1.03,0.0,0,0.0
2026-05-25 18:21:00,30,34.96,53.33887,1003.48413,25.0,68.05,111.0,1.04,0.0,0,0.0
2026-05-25 18:26:00,30,34.98,53.46484,1003.55249,15.83333,68.03,111.0,1.05,0.0,0,0.0
2026-05-25 18:31:00,30,30.67,67.47363,1001.16907,0.83333,68.01,67.0,1.05,0.0,0,0.0
2026-05-25 18:36:00,30,29.74,75.04492,1001.42688,0.83333,67.99,67.0,1.06,0.0,0,0.0
2026-05-25 18:41:00,30,29.31,77.97266,1000.77429,0.83333,67.97,67.0,1.07,0.0,0,0.0
2026-05-25 18:46:00,30,28.68,75.81055,1000.23334,0.83333,67.95,67.0,1.08,0.0,0,0.0
2026-05-25 18:51:00,30,29.24,77.33105,1000.31372,0.83333,67.93,67.0,1.09,0.0,0,0.0
2026-05-25 18:56:00,30,29.92,75.2959,1000.40234,0.83333,67.91,0.0,1.1,0.0,0,0.0
2026-05-25 19:01:00,30,30.23,74.26074,1000.60779,0.83333,67.89,0.0,1.11,0.0,0,0.0
2026-05-25 19:06:00,30,30.23,74.26074,1000.60779,0.83333,67.87,0.0,1.11,0.0,0,0.0
2026-05-25 19:11:00,30,32.24,68.59766,1007.03845,0.83333,67.85,0.0,1.12,0.0,0,0.0
2026-05-25 19:16:00,30,32.17,68.18652,1007.11078,0.83333,67.94,0.0,1.13,0.0,0,0.0
2026-05-25 19:21:00,30,31.99,68.67285,1007.03564,0.83333,67.94,0.0,1.14,0.0,0,0.0
2026-05-25 19:26:00,30,32.07,68.8291,1007.04419,0.83333,67.94,0.0,1.15,0.0,0,0.0
2026-05-25 19:31:00,30,32.02,68.01855,1007.06549,0.83333,67.98,0.0,1.15,0.0,0,0.0
2026-05-25 19:36:00,30,31.87,68.38672,1007.19421,0.83333,67.91,0.0,1.16,0.0,0,0.0
2026-05-25 19:41:00,30,31.75,67.84375,1007.14423,0.83333,67.91,0.0,1.17,0.0,0,0.0
2026-05-25 19:46:00,30,31.69,67.8252,1007.06549,0.83333,67.91,0.0,1.18,0.0,0,0.0
2026-05-25 19:51:00,30,31.84,68.61621,1007.01392,0.83333,67.91,0.0,1.19,0.0,0,0.0
2026-05-25 19:56:00,30,31.75,67.78809,1007.09106,0.83333,67.89,0.0,1.19,0.0,0,0.0
2026-05-25 20:01:00,30,31.73,67.54004,1007.20282,0.83333,67.87,0.0,1.2,0.0,0,0.0
2026-05-25 20:06:00,30,31.59,67.48633,1007.38092,0.83333,67.85,0.0,1.21,0.0,0,0.0
2026-05-25 20:11:00,30,31.64,67.98242,1007.60156,0.0,67.83,0.0,1.22,0.0,0,0.0
2026-05-25 20:16:00,30,31.57,67.27051,1007.62219,0.0,67.81,0.0,1.22,0.0,0,0.0
2026-05-25 20:21:00,30,31.82,67.80859,1007.81268,0.0,67.79,0.0,1.23,0.0,0,0.0
2026-05-25 20:26:00,30,31.79,66.96973,1007.86218,0.83333,67.77,0.0,1.24,0.0,0,0.0
2026-05-25 20:31:00,30,31.34,67.69434,1007.72626,0.0,67.75,0.0,1.24,0.0,0,0.0
2026-05-25 20:36:00,30,31.46,67.92285,1007.91815,0.0,67.73,0.0,1.25,0.0,0,0.0
2026-05-25 20:41:00,30,31.85,67.93555,1007.97687,0.0,67.71,0.0,1.26,0.0,0,0.0
2026-05-25 20:46:00,30,32.28,66.28125,1008.11725,0.0,67.69,0.0,1.27,0.0,0,0.0
2026-05-25 20:51:00,30,32.32,65.20215,1008.14124,0.0,67.67,0.0,1.27,0.0,0,0.0
2026-05-25 20:56:00,30,32.37,65.16406,1008.24017,0.0,67.65,0.0,1.28,0.0,0,0.0
2026-05-25 21:01:00,30,32.73,64.81348,1008.37732,0.0,67.63,0.0,1.28,0.0,0,0.0
2026-05-25 21:06:00,30,32.53,64.60742,1008.46564,0.0,67.61,0.0,1.29,0.0,0,0.0
2026-05-25 21:11:00,30,32.68,65.25391,1008.60779,0.0,67.67,0.0,1.3,0.0,0,0.0
2026-05-25 21:16:00,30,32.64,64.56641,1008.69775,0.0,67.65,0.0,1.3,0.0,0,0.0
2026-05-25 21:21:00,30,32.63,65.04395,1008.82385,0.0,67.62,0.0,1.31,0.0,0,0.0
2026-05-25 21:26:00,30,32.74,64.34473,1008.87872,0.0,67.59,0.0,1.31,0.0,0,0.0
2026-05-25 21:31:00,30,32.68,64.49316,1008.9314,0.0,67.56,0.0,1.32,0.0,0,0.0
2026-05-25 21:36:00,30,32.74,64.69141,1008.93378,0.0,67.53,0.0,1.32,0.0,0,0.0
2026-05-25 21:41:00,30,32.74,64.69141,1008.93378,0.0,67.5,0.0,1.33,0.0,0,0.0
2026-05-25 21:46:00,30,32.57,64.91504,1008.9953,0.0,67.47,0.0,1.33,0.0,0,0.0
2026-05-25 21:51:00,30,32.57,64.91504,1008.9953,0.0,67.44,0.0,1.34,0.0,0,0.0
2026-05-25 21:56:00,30,32.57,64.91504,1008.9953,0.0,67.41,0.0,1.34,0.0,0,0.0
2026-05-25 22:01:00,30,32.57,64.91504,1008.9953,0.0,67.38,0.0,1.35,0.0,0,0.0
2026-05-25 22:06:00,30,32.07,67.55664,1009.22986,0.0,67.35,0.0,1.35,0.0,0,0.0
2026-05-25 22:11:00,30,32.29,67.24316,1009.26752,0.0,67.32,0.0,1.36,0.0,0,0.0
2026-05-25 22:16:00,30,32.29,67.24316,1009.26752,0.0,67.29,0.0,1.36,0.0,0,0.0
2026-05-25 22:21:00,30,32.42,66.60352,1009.26172,0.0,67.26,0.0,1.36,0.0,0,0.0
2026-05-25 22:26:00,30,32.59,65.90137,1009.4256,0.0,67.23,0.0,1.37,0.0,0,0.0
2026-05-25 22:31:00,30,32.59,65.90137,1009.4256,0.0,67.2,0.0,1.37,0.0,0,0.0
2026-05-25 22:36:00,30,32.59,65.90137,1009.4256,0.0,67.16,0.0,1.37,0.0,0,0.0
2026-05-25 22:41:00,30,32.59,65.90137,1009.4256,0.0,67.12,0.0,1.38,0.0,0,0.0
2026-05-25 22:46:00,30,32.59,65.90137,1009.4256,0.0,67.08,0.0,1.38,0.0,0,0.0
2026-05-25 22:51:00,30,32.59,65.90137,1009.4256,0.0,67.04,0.0,1.38,0.0,0,0.0
2026-05-25 22:56:00,30,32.59,65.90137,1009.4256,0.0,67.0,0.0,1.38,0.0,0,0.0
2026-05-25 23:01:00,30,32.59,65.90137,1009.4256,0.0,66.96,0.0,1.39,0.0,0,0.0
2026-05-25 23:06:00,30,32.59,65.90137,1009.4256,0.0,66.92,0.0,1.39,0.0,0,0.0
2026-05-25 23:11:00,30,32.59,65.90137,1009.4256,0.0,66.88,0.0,1.39,0.0,0,0.0
2026-05-25 23:16:00,30,31.98,66.21582,1009.52594,0.83333,66.84,0.0,1.39,0.0,0,0.0
2026-05-25 23:21:00,30,32.48,64.11816,1009.3819,0.83333,66.8,0.0,1.39,0.0,0,0.0
2026-05-25 23:26:00,30,32.41,64.09766,1009.22467,0.83333,66.76,0.0,1.4,0.0,0,0.0
2026-05-25 23:31:00,30,32.51,63.89844,1009.14679,0.83333,66.72,0.0,1.4,0.0,0,0.0
2026-05-25 23:36:00,30,32.36,63.43066,1009.0744,0.83333,66.68,0.0,1.4,0.0,0,0.0
2026-05-25 23:41:00,30,32.36,63.19531,1009.04181,0.83333,66.64,0.0,1.4,0.1,0,0.0
2026-05-25 23:46:00,30,32.29,62.86181,1008.66,0.0,66.6,0.0,1.4,0.0,0,0.0
2026-05-25 23:51:00,30,31.24,62.54432,1002.66,0.0,66.56,11.0,1.4,0.0,0,0.0
2026-05-25 23:56:00,30,31.87,62.22684,1004.2,0.0,66.52,4.0,1.4,0.0,0,0.0
2026-05-26 00:01:00,31,32.0,62.76562,1007.17578,0.0,66.48,0.0,1.4,0.0,0,0.0
2026-05-26 00:06:00,31,31.75,63.60254,1006.98718,0.0,66.44,0.0,1.4,0.0,0,0.0
2026-05-26 00:11:00,31,31.52,65.5127,1007.01263,0.0,66.4,0.0,1.4,0.0,0,0.0
2026-05-26 00:16:00,31,31.4,65.28418,1006.85944,0.0,66.36,0.0,1.4,0.0,0,0.0
2026-05-26 00:21:00,31,31.19,66.61328,1006.79163,0.0,66.32,0.0,1.4,0.0,0,0.0
2026-05-26 00:26:00,31,31.33,66.12109,1006.92798,0.0,66.28,0.0,1.4,0.0,0,0.0
2026-05-26 00:31:00,31,31.37,65.95898,1006.91766,0.0,66.24,0.0,1.4,0.0,0,0.0
2026-05-26 00:36:00,31,31.27,66.13477,1006.87091,0.0,66.2,0.0,1.4,0.0,0,0.0
2026-05-26 00:41:00,31,31.38,66.48633,1006.8504,0.0,66.16,0.0,1.39,0.0,0,0.0
2026-05-26 00:46:00,31,31.47,66.2627,1006.86987,0.0,66.12,0.0,1.39,0.0,0,0.0
2026-05-26 00:51:00,31,31.39,65.59375,1006.92828,0.0,66.08,0.0,1.39,0.0,0,0.0
2026-05-26 00:56:00,31,31.26,66.35645,1006.88312,0.0,66.04,0.0,1.39,0.0,0,0.0
2026-05-26 01:01:00,31,31.48,66.51074,1006.9353,0.0,66.0,0.0,1.39,0.0,0,0.0
2026-05-26 01:06:00,31,31.55,65.87402,1006.94891,0.0,65.96,0.0,1.38,0.0,0,0.0
2026-05-26 01:11:00,31,31.53,65.61426,1006.91235,0.0,65.92,0.0,1.38,0.0,0,0.0
2026-05-26 01:16:00,31,31.5,64.51758,1006.97858,0.0,65.88,0.0,1.38,0.0,0,0.0
2026-05-26 01:21:00,31,31.65,65.23145,1006.8725,0.0,65.84,0.0,1.38,0.0,0,0.0
2026-05-26 01:26:00,31,31.52,65.02344,1006.80878,0.0,65.8,0.0,1.37,0.0,0,0.0
2026-05-26 01:31:00,31,31.69,64.51172,1006.9231,0.0,65.76,0.0,1.37,0.0,0,0.0
2026-05-26 01:36:00,31,31.56,64.78223,1007.0976,0.0,65.72,0.0,1.37,0.0,0,0.0
2026-05-26 01:41:00,31,31.46,65.21484,1007.03033,0.0,65.68,0.0,1.36,0.0,0,0.0
2026-05-26 01:46:00,31,30.99,66.95117,1007.13812,0.0,65.64,0.0,1.36,0.0,0,0.0
2026-05-26 01:51:00,31,31.07,66.78418,1007.03424,0.0,65.6,0.0,1.35,0.0,0,0.0
2026-05-26 01:56:00,31,30.92,66.51855,1006.98682,0.0,65.56,0.0,1.35,0.0,0,0.0
2026-05-26 02:01:00,31,30.55,67.40039,1007.02515,0.0,65.52,0.0,1.35,0.0,0,0.0
2026-05-26 02:06:00,31,30.16,68.375,1007.005,0.0,65.48,0.0,1.34,0.0,0,0.0
2026-05-26 02:11:00,31,30.75,66.7832,1007.07281,0.0,65.44,0.0,1.34,0.0,0,0.0
2026-05-26 02:16:00,31,30.9,66.53809,1007.12579,0.0,65.43,0.0,1.33,0.0,0,0.0
2026-05-26 02:21:00,31,31.12,65.27734,1007.16516,0.0,65.44,0.0,1.33,0.0,0,0.0
2026-05-26 02:26:00,31,31.07,65.60449,1007.17413,0.0,65.41,0.0,1.32,0.0,0,0.0
2026-05-26 02:31:00,31,30.58,66.81348,1007.04596,0.0,65.41,0.0,1.32,0.0,0,0.0
2026-05-26 02:36:00,31,30.75,66.1709,1007.00269,0.0,65.41,0.0,1.31,0.0,0,0.0
2026-05-26 02:41:00,31,30.84,66.16211,1006.94415,0.0,65.41,0.0,1.31,0.0,0,0.0
2026-05-26 02:46:00,31,30.89,65.93359,1006.87537,0.0,65.41,0.0,1.3,0.0,0,0.0
2026-05-26 02:51:00,31,30.76,65.51562,1006.90674,0.0,65.41,0.0,1.29,0.0,0,0.0
2026-05-26 02:56:00,31,30.8,65.95605,1006.72186,0.0,65.42,0.0,1.29,0.0,0,0.0
2026-05-26 03:01:00,31,30.54,66.04004,1006.88031,0.0,65.43,0.0,1.28,0.0,0,0.0
2026-05-26 03:06:00,31,30.94,65.59863,1006.79321,0.0,65.42,0.0,1.28,0.0,0,0.0
2026-05-26 03:11:00,31,30.98,65.28027,1006.62976,0.0,65.41,0.0,1.27,0.0,0,0.0
2026-05-26 03:16:00,31,30.78,65.4082,1006.61078,0.0,65.4,0.0,1.26,0.0,0,0.0
2026-05-26 03:21:00,31,31.07,64.5127,1006.5899,0.0,65.39,0.0,1.26,0.0,0,0.0
2026-05-26 03:26:00,31,31.42,63.23438,1006.59515,0.0,65.38,0.0,1.25,0.0,0,0.0
2026-05-26 03:31:00,31,31.36,62.88086,1006.61841,0.0,65.35,0.0,1.24,0.0,0,0.0
2026-05-26 03:36:00,31,31.42,63.64648,1006.59717,0.0,65.32,0.0,1.24,0.0,0,0.0
2026-05-26 03:41:00,31,31.44,63.45898,1006.6319,0.0,65.29,0.0,1.23,0.0,0,0.0
2026-05-26 03:46:00,31,31.08,64.17969,1006.75317,0.0,65.26,0.0,1.22,0.0,0,0.0
2026-05-26 03:51:00,31,31.35,64.0498,1006.79346,0.0,65.23,0.0,1.21,0.0,0,0.0
2026-05-26 03:56:00,31,30.93,65.27246,1006.87201,0.83333,65.2,0.0,1.21,0.0,0,0.0
2026-05-26 04:01:00,31,30.98,65.29199,1006.9303,0.0,65.17,0.0,1.2,0.0,0,0.0
2026-05-26 04:06:00,31,31.13,65.80273,1006.96149,0.0,65.14,0.0,1.19,0.0,0,0.0
2026-05-26 04:11:00,31,30.85,67.22168,1007.04974,0.0,65.11,0.0,1.18,0.0,0,0.0
2026-05-26 04:16:00,31,30.69,68.18848,1006.99579,0.0,65.08,0.0,1.18,0.0,0,0.0
2026-05-26 04:21:00,31,30.67,68.0625,1007.15704,0.0,65.05,0.0,1.17,0.0,0,0.0
